route_id,service_id,trip_id,direction_id,block_id,shape_id,direction,wheelchair_accessible,schd_trip_id
115,67801,6780020184020,1,678000003518,67806358,North,1,20184020
115,67801,6780020306020,1,678000002915,67806358,North,1,20306020
115,67801,6780020663020,1,678000002909,67806358,North,1,20663020
115,67801,6780020850020,1,678000003518,67806358,North,1,20850020
115,67801,6780022044020,1,678000003520,67806358,North,1,22044020
115,67801,6780022215020,1,678000003505,67806358,North,1,22215020
115,67801,6780023785020,1,678000002680,67806358,North,1,23785020
115,67801,6780024969020,1,678000003503,67806358,North,1,24969020
115,67801,6780025147020,1,678000003503,67806358,North,1,25147020
115,67801,6780026526020,1,678000003506,67806358,North,1,26526020
115,67801,6780027381020,1,678000003506,67806358,North,1,27381020
115,67801,6780027450020,1,678000002915,67806358,North,1,27450020
115,67801,6780029948020,1,678000003506,67806358,North,1,29948020
115,67801,6780030742020,1,678000003506,67806358,North,1,30742020
115,67801,6780030888020,1,678000003520,67806358,North,1,30888020
115,67801,6780030954020,1,678000002915,67806358,North,1,30954020
115,67801,6780032242020,1,678000003518,67806358,North,1,32242020
115,67801,6780033516020,1,678000003506,67806358,North,1,33516020
115,67801,6780033537020,1,678000002680,67806358,North,1,33537020
115,67801,6780034959020,1,678000003520,67806358,North,1,34959020
115,67801,6780035248020,1,678000003503,67806358,North,1,35248020
115,67801,6780035297020,1,678000002682,67806358,North,1,35297020
115,67801,6780037583020,1,678000003520,67806358,North,1,37583020
115,67801,6780038361020,1,678000003518,67806358,North,1,38361020
115,67801,6780038529020,1,678000003518,67806358,North,1,38529020
115,67801,6780038926020,1,678000003518,67806358,North,1,38926020
115,67801,6780039435020,1,678000003520,67806358,North,1,39435020
115,67801,6780039509020,1,678000003503,67806358,North,1,39509020
115,67801,6780040072020,1,678000003503,67806358,North,1,40072020
115,67801,6780040533020,1,678000003505,67806358,North,1,40533020
115,67801,6780040836020,1,678000003520,67806358,North,1,40836020
115,67801,6780040994020,1,678000002911,67806358,North,1,40994020
115,67801,6780041025020,1,678000003520,67806358,North,1,41025020
115,67801,6780041192020,1,678000003518,67806358,North,1,41192020
115,67801,6780042076020,1,678000002911,67806358,North,1,42076020
115,67801,6780042269020,1,678000003503,67806358,North,1,42269020
115,67801,6780046236020,1,678000002909,67806358,North,1,46236020
115,67801,6780046708020,1,678000002911,67806358,North,1,46708020
115,67801,6780047562020,1,678000003503,67806358,North,1,47562020
115,67801,6780047763020,1,678000003503,67806358,North,1,47763020
115,67801,6780048446020,1,678000003518,67806358,North,1,48446020
115,67801,6780048606020,1,678000002915,67806358,North,1,48606020
115,67806,6780001437070,0,678000000422,67806357,South,1,1437070
115,67806,6780002408070,0,678000000424,67806357,South,1,2408070
115,67806,6780004017070,0,678000001205,67806357,South,1,4017070
115,67806,6780004105070,0,678000000425,67806357,South,1,4105070
115,67806,6780005328070,0,678000000426,67806357,South,1,5328070
115,67806,6780005430070,0,678000000422,67806357,South,1,5430070
115,67806,6780005523070,0,678000001205,67806357,South,1,5523070
115,67806,6780006017070,0,678000000422,67806357,South,1,6017070
115,67806,6780006738070,0,678000001205,67806357,South,1,6738070
115,67806,6780006842070,0,678000001222,67806357,South,1,6842070
115,67806,6780007275070,0,678000000426,67806357,South,1,7275070
115,67806,6780007474070,0,678000000422,67806357,South,1,7474070
115,67806,6780008098070,0,678000000425,67806357,South,1,8098070
115,67806,6780008124070,0,678000001222,67806357,South,1,8124070
115,67806,6780010214070,0,678000000425,67806357,South,1,10214070
115,67806,6780010871070,0,678000001193,67806357,South,1,10871070
115,67806,6780014421070,0,678000001205,67806357,South,1,14421070
115,67806,6780014724070,0,678000000426,67806357,South,1,14724070
115,67806,6780014904070,0,678000000422,67806357,South,1,14904070
115,67806,6780015548070,0,678000001222,67806357,South,1,15548070
115,67806,6780016357070,0,678000000425,67806357,South,1,16357070
115,67806,6780016509070,0,678000001222,67806357,South,1,16509070
115,67806,6780017031070,0,678000000425,67806357,South,1,17031070
115,67806,6780019115070,0,678000000426,67806357,South,1,19115070
115,67806,6780019489070,0,678000000426,67806357,South,1,19489070
115,67806,6780019606070,0,678000000422,67806357,South,1,19606070
115,67806,6780019727070,0,678000001205,67806357,South,1,19727070
115,67806,6780020576070,0,678000001222,67806357,South,1,20576070
115,67806,6780021371070,0,678000000426,67806357,South,1,21371070
115,67806,6780022508070,0,678000000425,67806357,South,1,22508070
115,67806,6780022966070,0,678000001222,67806357,South,1,22966070
115,67806,6780023124070,0,678000000422,67806357,South,1,23124070
115,67806,6780024306070,0,678000001205,67806357,South,1,24306070
115,67806,6780024804070,0,678000000422,67806357,South,1,24804070
115,67806,6780025679070,0,678000000425,67806357,South,1,25679070
115,67806,6780028048070,0,678000000424,67806357,South,1,28048070
115,67806,6780029804070,0,678000001193,67806357,South,1,29804070
115,67806,6780029837070,0,678000001205,67806357,South,1,29837070
115,67806,6780034275070,0,678000000426,67806357,South,1,34275070
115,67806,6780035607070,0,678000000425,67806357,South,1,35607070
115,67806,6780036238070,0,678000000426,67806357,South,1,36238070
115,67806,6780037513070,0,678000000426,67806357,South,1,37513070
115,67806,6780038146070,0,678000001222,67806357,South,1,38146070
115,67806,6780038483070,0,678000000422,67806357,South,1,38483070
115,67806,6780040609070,0,678000000424,67806357,South,1,40609070
115,67806,6780040703070,0,678000001205,67806357,South,1,40703070
115,67806,6780040838070,0,678000000425,67806357,South,1,40838070
115,67806,6780040878070,0,678000001205,67806357,South,1,40878070
115,67806,6780041799070,0,678000001205,67806357,South,1,41799070
115,67806,6780041909070,0,678000000425,67806357,South,1,41909070
115,67806,6780042389070,0,678000000424,67806357,South,1,42389070
115,67806,6780045683070,0,678000000425,67806357,South,1,45683070
115,67806,6780046056070,0,678000001205,67806357,South,1,46056070
115,67806,6780046253070,0,678000001205,67806357,South,1,46253070
115,67806,6780046275070,0,678000000425,67806357,South,1,46275070
115,67806,6780047084070,0,678000001205,67806357,South,1,47084070
115,67806,6780047783070,0,678000000422,67806357,South,1,47783070
115,67806,6780048202070,0,678000000422,67806357,South,1,48202070
115,67806,6780048269070,0,678000000422,67806357,South,1,48269070
115,67806,6780048951070,0,678000000425,67806357,South,1,48951070
115,67806,6780049058070,0,678000000426,67806357,South,1,49058070
115,67806,6780000766070,1,678000000422,67806358,North,1,766070
115,67806,6780001134070,1,678000000422,67806358,North,1,1134070
115,67806,6780001334070,1,678000001205,67806358,North,1,1334070
115,67806,6780002205070,1,678000001222,67806358,North,1,2205070
115,67806,6780003414070,1,678000000425,67806358,North,1,3414070
115,67806,6780004331070,1,678000000425,67806358,North,1,4331070
115,67806,6780007221070,1,678000001205,67806358,North,1,7221070
115,67806,6780008140070,1,678000000426,67806358,North,1,8140070
115,67806,6780009017070,1,678000000422,67806358,North,1,9017070
115,67806,6780009647070,1,678000000425,67806358,North,1,9647070
115,67806,6780011507070,1,678000000425,67806358,North,1,11507070
115,67806,6780011526070,1,678000000425,67806358,North,1,11526070
115,67806,6780012892070,1,678000001205,67806358,North,1,12892070
115,67806,6780015373070,1,678000000422,67806358,North,1,15373070
115,67806,6780015526070,1,678000001205,67806358,North,1,15526070
115,67806,6780015683070,1,678000000422,67806358,North,1,15683070
115,67806,6780016088070,1,678000000426,67806358,North,1,16088070
115,67806,6780017643070,1,678000001222,67806358,North,1,17643070
115,67806,6780017689070,1,678000000422,67806358,North,1,17689070
115,67806,6780017777070,1,678000000425,67806358,North,1,17777070
115,67806,6780017814070,1,678000001222,67806358,North,1,17814070
115,67806,6780017925070,1,678000001205,67806358,North,1,17925070
115,67806,6780018156070,1,678000000422,67806358,North,1,18156070
115,67806,6780018985070,1,678000000422,67806358,North,1,18985070
115,67806,6780019917070,1,678000001222,67806358,North,1,19917070
115,67806,6780019940070,1,678000000425,67806358,North,1,19940070
115,67806,6780021294070,1,678000000424,67806358,North,1,21294070
115,67806,6780021312070,1,678000001205,67806358,North,1,21312070
115,67806,6780021368070,1,678000001205,67806358,North,1,21368070
115,67806,6780021392070,1,678000000424,67806358,North,1,21392070
115,67806,6780021928070,1,678000000426,67806358,North,1,21928070
115,67806,6780023498070,1,678000000426,67806358,North,1,23498070
115,67806,6780023694070,1,678000000426,67806358,North,1,23694070
115,67806,6780024682070,1,678000000426,67806358,North,1,24682070
115,67806,6780025935070,1,678000000426,67806358,North,1,25935070
115,67806,6780026958070,1,678000000425,67806358,North,1,26958070
115,67806,6780027855070,1,678000000425,67806358,North,1,27855070
115,67806,6780028407070,1,678000000424,67806358,North,1,28407070
115,67806,6780028747070,1,678000000423,67806358,North,1,28747070
115,67806,6780029129070,1,678000000425,67806358,North,1,29129070
115,67806,6780029812070,1,678000001205,67806358,North,1,29812070
115,67806,6780031345070,1,678000001222,67806358,North,1,31345070
115,67806,6780032764070,1,678000000426,67806358,North,1,32764070
115,67806,6780033194070,1,678000001205,67806358,North,1,33194070
115,67806,6780033823070,1,678000001205,67806358,North,1,33823070
115,67806,6780033951070,1,678000000422,67806358,North,1,33951070
115,67806,6780034463070,1,678000000425,67806358,North,1,34463070
115,67806,6780034623070,1,678000000425,67806358,North,1,34623070
115,67806,6780034636070,1,678000000422,67806358,North,1,34636070
115,67806,6780034684070,1,678000000424,67806358,North,1,34684070
115,67806,6780036965070,1,678000001193,67806358,North,1,36965070
115,67806,6780038067070,1,678000000422,67806358,North,1,38067070
115,67806,6780039462070,1,678000001205,67806358,North,1,39462070
115,67806,6780040921070,1,678000000422,67806358,North,1,40921070
115,67806,6780041715070,1,678000000426,67806358,North,1,41715070
115,67806,6780042117070,1,678000001222,67806358,North,1,42117070
115,67806,6780043052070,1,678000001205,67806358,North,1,43052070
115,67806,6780043399070,1,678000000426,67806358,North,1,43399070
115,67806,6780043948070,1,678000000426,67806358,North,1,43948070
115,67806,6780047531070,1,678000001205,67806358,North,1,47531070
115,67806,6780048739070,1,678000000425,67806358,North,1,48739070
115,67806,6780049957070,1,678000000422,67806358,North,1,49957070
115,67809,6780000104010,0,678000005000,67806357,South,1,104010
115,67809,6780002390010,0,678000005390,67806357,South,1,2390010
115,67809,6780003223010,0,678000004999,67806357,South,1,3223010
115,67809,6780004225010,0,678000004996,67806357,South,1,4225010
115,67809,6780005623010,0,678000005393,67806357,South,1,5623010
115,67809,6780005724010,0,678000005000,67806357,South,1,5724010
115,67809,6780007108010,0,678000004996,67806357,South,1,7108010
115,67809,6780007328010,0,678000005000,67806357,South,1,7328010
115,67809,6780008075010,0,678000004981,67806357,South,1,8075010
115,67809,6780011118010,0,678000004990,67806357,South,1,11118010
115,67809,6780011300010,0,678000005391,67806357,South,1,11300010
115,67809,6780011735010,0,678000005391,67806357,South,1,11735010
115,67809,6780012286010,0,678000004981,67806357,South,1,12286010
115,67809,6780012535010,0,678000004996,67806357,South,1,12535010
115,67809,6780013664010,0,678000005390,67806357,South,1,13664010
115,67809,6780014068010,0,678000005393,67806357,South,1,14068010
115,67809,6780014114010,0,678000005000,67806357,South,1,14114010
115,67809,6780014374010,0,678000005391,67806357,South,1,14374010
115,67809,6780014475010,0,678000004999,67806357,South,1,14475010
115,67809,6780015269010,0,678000005390,67806357,South,1,15269010
115,67809,6780015448010,0,678000004990,67806357,South,1,15448010
115,67809,6780015652010,0,678000004996,67806357,South,1,15652010
115,67809,6780017368010,0,678000004999,67806357,South,1,17368010
115,67809,6780017619010,0,678000005390,67806357,South,1,17619010
115,67809,6780018585010,0,678000004999,67806357,South,1,18585010
115,67809,6780019029010,0,678000004990,67806357,South,1,19029010
115,67809,6780019319010,0,678000004990,67806357,South,1,19319010
115,67809,6780019446010,0,678000004990,67806357,South,1,19446010
115,67809,6780019738010,0,678000004996,67806357,South,1,19738010
115,67809,6780020105010,0,678000004999,67806357,South,1,20105010
115,67809,6780020980010,0,678000005393,67806357,South,1,20980010
115,67809,6780021526010,0,678000004981,67806357,South,1,21526010
115,67809,6780021795010,0,678000004981,67806357,South,1,21795010
115,67809,6780021822010,0,678000005393,67806357,South,1,21822010
115,67809,6780022007010,0,678000004990,67806357,South,1,22007010
115,67809,6780023353010,0,678000005391,67806357,South,1,23353010
115,67809,6780024584010,0,678000005390,67806357,South,1,24584010
115,67809,6780024689010,0,678000005000,67806357,South,1,24689010
115,67809,6780026142010,0,678000004981,67806357,South,1,26142010
115,67809,6780026348010,0,678000004996,67806357,South,1,26348010
115,67809,6780026813010,0,678000005393,67806357,South,1,26813010
115,67809,6780027838010,0,678000005391,67806357,South,1,27838010
115,67809,6780028845010,0,678000005393,67806357,South,1,28845010
115,67809,6780029847010,0,678000005391,67806357,South,1,29847010
115,67809,6780030698010,0,678000005391,67806357,South,1,30698010
115,67809,6780030786010,0,678000004981,67806357,South,1,30786010
115,67809,6780031943010,0,678000004981,67806357,South,1,31943010
115,67809,6780032986010,0,678000005391,67806357,South,1,32986010
115,67809,6780039487010,0,678000005000,67806357,South,1,39487010
115,67809,6780041632010,0,678000004981,67806357,South,1,41632010
115,67809,6780042420010,0,678000004990,67806357,South,1,42420010
115,67809,6780042814010,0,678000004990,67806357,South,1,42814010
115,67809,6780043171010,0,678000004990,67806357,South,1,43171010
115,67809,6780044493010,0,678000004996,67806357,South,1,44493010
115,67809,6780047266010,0,678000004999,67806357,South,1,47266010
115,67809,6780048004010,0,678000005390,67806357,South,1,48004010
115,67809,6780049066010,0,678000005000,67806357,South,1,49066010
115,67809,6780049752010,0,678000005000,67806357,South,1,49752010
115,67809,6780049892010,0,678000005393,67806357,South,1,49892010
115,67809,6780000562010,1,678000004999,67806358,North,1,562010
115,67809,6780001421010,1,678000005000,67806358,North,1,1421010
115,67809,6780001434010,1,678000004996,67806358,North,1,1434010
115,67809,6780001814010,1,678000005390,67806358,North,1,1814010
115,67809,6780003803010,1,678000004999,67806358,North,1,3803010
115,67809,6780004417010,1,678000005393,67806358,North,1,4417010
115,67809,6780005423010,1,678000004996,67806358,North,1,5423010
115,67809,6780005433010,1,678000004981,67806358,North,1,5433010
115,67809,6780008721010,1,678000004990,67806358,North,1,8721010
115,67809,6780009467010,1,678000005391,67806358,North,1,9467010
115,67809,6780011759010,1,678000004996,67806358,North,1,11759010
115,67809,6780013432010,1,678000005390,67806358,North,1,13432010
115,67809,6780013956010,1,678000004981,67806358,North,1,13956010
115,67809,6780014019010,1,678000004999,67806358,North,1,14019010
115,67809,6780016816010,1,678000005391,67806358,North,1,16816010
115,67809,6780019005010,1,678000004990,67806358,North,1,19005010
115,67809,6780020076010,1,678000005390,67806358,North,1,20076010
115,67809,6780020143010,1,678000004981,67806358,North,1,20143010
115,67809,6780020920010,1,678000005000,67806358,North,1,20920010
115,67809,6780021302010,1,678000005000,67806358,North,1,21302010
115,67809,6780022782010,1,678000004999,67806358,North,1,22782010
115,67809,6780022802010,1,678000005393,67806358,North,1,22802010
115,67809,6780024409010,1,678000005000,67806358,North,1,24409010
115,67809,6780024854010,1,678000004999,67806358,North,1,24854010
115,67809,6780025364010,1,678000005390,67806358,North,1,25364010
115,67809,6780025894010,1,678000004990,67806358,North,1,25894010
115,67809,6780027337010,1,678000005391,67806358,North,1,27337010
115,67809,6780027443010,1,678000004996,67806358,North,1,27443010
115,67809,6780027683010,1,678000005391,67806358,North,1,27683010
115,67809,6780028380010,1,678000005393,67806358,North,1,28380010
115,67809,6780029658010,1,678000005390,67806358,North,1,29658010
115,67809,6780029708010,1,678000005393,67806358,North,1,29708010
115,67809,6780030518010,1,678000005000,67806358,North,1,30518010
115,67809,6780031161010,1,678000005391,67806358,North,1,31161010
115,67809,6780033169010,1,678000004990,67806358,North,1,33169010
115,67809,6780034375010,1,678000005391,67806358,North,1,34375010
115,67809,6780034381010,1,678000004981,67806358,North,1,34381010
115,67809,6780034783010,1,678000005391,67806358,North,1,34783010
115,67809,6780035218010,1,678000004981,67806358,North,1,35218010
115,67809,6780036217010,1,678000004990,67806358,North,1,36217010
115,67809,6780036666010,1,678000004981,67806358,North,1,36666010
115,67809,6780037162010,1,678000005000,67806358,North,1,37162010
115,67809,6780037383010,1,678000005000,67806358,North,1,37383010
115,67809,6780038378010,1,678000005000,67806358,North,1,38378010
115,67809,6780039267010,1,678000005391,67806358,North,1,39267010
115,67809,6780039281010,1,678000004990,67806358,North,1,39281010
115,67809,6780042255010,1,678000004996,67806358,North,1,42255010
115,67809,6780042773010,1,678000004990,67806358,North,1,42773010
115,67809,6780043409010,1,678000004990,67806358,North,1,43409010
115,67809,6780043515010,1,678000004990,67806358,North,1,43515010
115,67809,6780043597010,1,678000004981,67806358,North,1,43597010
115,67809,6780044655010,1,678000005393,67806358,North,1,44655010
115,67809,6780045228010,1,678000004996,67806358,North,1,45228010
115,67809,6780045711010,1,678000005393,67806358,North,1,45711010
115,67809,6780045870010,1,678000004999,67806358,North,1,45870010
115,67809,6780046910010,1,678000005393,67806358,North,1,46910010
115,67809,6780047004010,1,678000005390,67806358,North,1,47004010
115,67809,6780049243010,1,678000004981,67806358,North,1,49243010
115,67809,6780049373010,1,678000004996,67806358,North,1,49373010
119,67701,6770001879020,0,677000004229,67700757,South,1,1879020
119,67701,6770002331020,0,677000004188,67700757,South,1,2331020
119,67701,6770002514020,0,677000004366,67700757,South,1,2514020
119,67701,6770003675020,0,677000003071,67700757,South,1,3675020
119,67701,6770004056020,0,677000004366,67700757,South,1,4056020
119,67701,6770004536020,0,677000004238,67700757,South,1,4536020
119,67701,6770004857020,0,677000003534,67700757,South,1,4857020
119,67701,6770005542020,0,677000002939,67700757,South,1,5542020
119,67701,6770005544020,0,677000002939,67700757,South,1,5544020
119,67701,6770005834020,0,677000004362,67700757,South,1,5834020
119,67701,6770007173020,0,677000003534,67700757,South,1,7173020
119,67701,6770008211020,0,677000003071,67700757,South,1,8211020
119,67701,6770008957020,0,677000004355,67700757,South,1,8957020
119,67701,6770009503020,0,677000004355,67700757,South,1,9503020
119,67701,6770009702020,0,677000003657,67700757,South,1,9702020
119,67701,6770009862020,0,677000003071,67700757,South,1,9862020
119,67701,6770010034020,0,677000004359,67700757,South,1,10034020
119,67701,6770010040020,0,677000004355,67700757,South,1,10040020
119,67701,6770010173020,0,677000003057,67700757,South,1,10173020
119,67701,6770011442020,0,677000003657,67700757,South,1,11442020
119,67701,6770011842020,0,677000004363,67700757,South,1,11842020
119,67701,6770012226020,0,677000004355,67700757,South,1,12226020
119,67701,6770012982020,0,677000004359,67700757,South,1,12982020
119,67701,6770013415020,0,677000004361,67700757,South,1,13415020
119,67701,6770015318020,0,677000004363,67700757,South,1,15318020
119,67701,6770015847020,0,677000004238,67700757,South,1,15847020
119,67701,6770016097020,0,677000004188,67700757,South,1,16097020
119,67701,6770017572020,0,677000003050,67700757,South,1,17572020
119,67701,6770017916020,0,677000004355,67700757,South,1,17916020
119,67701,6770018199020,0,677000004359,67700757,South,1,18199020
119,67701,6770018669020,0,677000004238,67700757,South,1,18669020
119,67701,6770018886020,0,677000002939,67700757,South,1,18886020
119,67701,6770019391020,0,677000004359,67700757,South,1,19391020
119,67701,6770019810020,0,677000003534,67700757,South,1,19810020
119,67701,6770020343020,0,677000004367,67700757,South,1,20343020
119,67701,6770020405020,0,677000004238,67700757,South,1,20405020
119,67701,6770020556020,0,677000004366,67700757,South,1,20556020
119,67701,6770022156020,0,677000004188,67700757,South,1,22156020
119,67701,6770022225020,0,677000003071,67700757,South,1,22225020
119,67701,6770022993020,0,677000004188,67700757,South,1,22993020
119,67701,6770023300020,0,677000004197,67700757,South,1,23300020
119,67701,6770024167020,0,677000004363,67700757,South,1,24167020
119,67701,6770024744020,0,677000004363,67700757,South,1,24744020
119,67701,6770025116020,0,677000004361,67700757,South,1,25116020
119,67701,6770025678020,0,677000003534,67700757,South,1,25678020
119,67701,6770026580020,0,677000004238,67700757,South,1,26580020
119,67701,6770026597020,0,677000004367,67700757,South,1,26597020
119,67701,6770026777020,0,677000004238,67700757,South,1,26777020
119,67701,6770027287020,0,677000004195,67700757,South,1,27287020
119,67701,6770028788020,0,677000004366,67700757,South,1,28788020
119,67701,6770029577020,0,677000004194,67700757,South,1,29577020
119,67701,6770030034020,0,677000003534,67700757,South,1,30034020
119,67701,6770030320020,0,677000003071,67700757,South,1,30320020
119,67701,6770031157020,0,677000004355,67700757,South,1,31157020
119,67701,6770031238020,0,677000004362,67700757,South,1,31238020
119,67701,6770031785020,0,677000002939,67700757,South,1,31785020
119,67701,6770032150020,0,677000004359,67700757,South,1,32150020
119,67701,6770032205020,0,677000004188,67700757,South,1,32205020
119,67701,6770033473020,0,677000004188,67700757,South,1,33473020
119,67701,6770033910020,0,677000004362,67700757,South,1,33910020
119,67701,6770033947020,0,677000003534,67700757,South,1,33947020
119,67701,6770034803020,0,677000004368,67700757,South,1,34803020
119,67701,6770035335020,0,677000003534,67700757,South,1,35335020
119,67701,6770035809020,0,677000003057,67700757,South,1,35809020
119,67701,6770036279020,0,677000003657,67700757,South,1,36279020
119,67701,6770036986020,0,677000002939,67700757,South,1,36986020
119,67701,6770037323020,0,677000004359,67700757,South,1,37323020
119,67701,6770037757020,0,677000004355,67700757,South,1,37757020
119,67701,6770038564020,0,677000004362,67700757,South,1,38564020
119,67701,6770038917020,0,677000004194,67700757,South,1,38917020
119,67701,6770039545020,0,677000002939,67700757,South,1,39545020
119,67701,6770039713020,0,677000004366,67700757,South,1,39713020
119,67701,6770040090020,0,677000004365,67700757,South,1,40090020
119,67701,6770040453020,0,677000004238,67700757,South,1,40453020
119,67701,6770040858020,0,677000004194,67700757,South,1,40858020
119,67701,6770041292020,0,677000004190,67700757,South,1,41292020
119,67701,6770042186020,0,677000004361,67700757,South,1,42186020
119,67701,6770042759020,0,677000004366,67700757,South,1,42759020
119,67701,6770043274020,0,677000004194,67700757,South,1,43274020
119,67701,6770043560020,0,677000004362,67700757,South,1,43560020
119,67701,6770044380020,0,677000003057,67700757,South,1,44380020
119,67701,6770044397020,0,677000004229,67700757,South,1,44397020
119,67701,6770045051020,0,677000002939,67700757,South,1,45051020
119,67701,6770045712020,0,677000003071,67700757,South,1,45712020
119,67701,6770047437020,0,677000004363,67700757,South,1,47437020
119,67701,6770047528020,0,677000004365,67700757,South,1,47528020
119,67701,6770048049020,0,677000004359,67700757,South,1,48049020
119,67701,6770048862020,0,677000004363,67700757,South,1,48862020
119,67701,6770049120020,0,677000003657,67700757,South,1,49120020
119,67701,6770049580020,0,677000004362,67700757,South,1,49580020
119,67701,6770050179020,0,677000004225,67700757,South,1,50179020
119,67701,6770002057020,1,677000004361,67700754,North,1,2057020
119,67701,6770002058020,1,677000003534,67700754,North,1,2058020
119,67701,6770002805020,1,677000004366,67700754,North,1,2805020
119,67701,6770002814020,1,677000004362,67700754,North,1,2814020
119,67701,6770003095020,1,677000004361,67700754,North,1,3095020
119,67701,6770003116020,1,677000003531,67700754,North,1,3116020
119,67701,6770003468020,1,677000002939,67700754,North,1,3468020
119,67701,6770003674020,1,677000004188,67700754,North,1,3674020
119,67701,6770005038020,1,677000003534,67700754,North,1,5038020
119,67701,6770006914020,1,677000003050,67700755,North,1,6914020
119,67701,6770007186020,1,677000004365,67700754,North,1,7186020
119,67701,6770007384020,1,677000003071,67700754,North,1,7384020
119,67701,6770007478020,1,677000004238,67700754,North,1,7478020
119,67701,6770007584020,1,677000004368,67700754,North,1,7584020
119,67701,6770008212020,1,677000004359,67700754,North,1,8212020
119,67701,6770008609020,1,677000004362,67700754,North,1,8609020
119,67701,6770011111020,1,677000003072,67700754,North,1,11111020
119,67701,6770011181020,1,677000002939,67700754,North,1,11181020
119,67701,6770011208020,1,677000002939,67700754,North,1,11208020
119,67701,6770011235020,1,677000003057,67700754,North,1,11235020
119,67701,6770011342020,1,677000004197,67700754,North,1,11342020
119,67701,6770011392020,1,677000003657,67700754,North,1,11392020
119,67701,6770012750020,1,677000004363,67700754,North,1,12750020
119,67701,6770012959020,1,677000004368,67700754,North,1,12959020
119,67701,6770013260020,1,677000004194,67700754,North,1,13260020
119,67701,6770013429020,1,677000004366,67700754,North,1,13429020
119,67701,6770013747020,1,677000003657,67700754,North,1,13747020
119,67701,6770013821020,1,677000004363,67700754,North,1,13821020
119,67701,6770016556020,1,677000004359,67700754,North,1,16556020
119,67701,6770016648020,1,677000003071,67700754,North,1,16648020
119,67701,6770017188020,1,677000002939,67700754,North,1,17188020
119,67701,6770017651020,1,677000004229,67700754,North,1,17651020
119,67701,6770017727020,1,677000004194,67700754,North,1,17727020
119,67701,6770017838020,1,677000004355,67700754,North,1,17838020
119,67701,6770019215020,1,677000004359,67700754,North,1,19215020
119,67701,6770021733020,1,677000004366,67700754,North,1,21733020
119,67701,6770021842020,1,677000004355,67700754,North,1,21842020
119,67701,6770021967020,1,677000004195,67700754,North,1,21967020
119,67701,6770022043020,1,677000004355,67700754,North,1,22043020
119,67701,6770022264020,1,677000004238,67700754,North,1,22264020
119,67701,6770022390020,1,677000004362,67700754,North,1,22390020
119,67701,6770022585020,1,677000004238,67700754,North,1,22585020
119,67701,6770022818020,1,677000004361,67700754,North,1,22818020
119,67701,6770023337020,1,677000004363,67700754,North,1,23337020
119,67701,6770023590020,1,677000003534,67700754,North,1,23590020
119,67701,6770024012020,1,677000004363,67700754,North,1,24012020
119,67701,6770024291020,1,677000003534,67700754,North,1,24291020
119,67701,6770024337020,1,677000003050,67700754,North,1,24337020
119,67701,6770024900020,1,677000004359,67700754,North,1,24900020
119,67701,6770025599020,1,677000004238,67700754,North,1,25599020
119,67701,6770025981020,1,677000003657,67700754,North,1,25981020
119,67701,6770027330020,1,677000002939,67700754,North,1,27330020
119,67701,6770027577020,1,677000004355,67700754,North,1,27577020
119,67701,6770027590020,1,677000003059,67700755,North,1,27590020
119,67701,6770027900020,1,677000004355,67700754,North,1,27900020
119,67701,6770027945020,1,677000004359,67700754,North,1,27945020
119,67701,6770028364020,1,677000003057,67700754,North,1,28364020
119,67701,6770028528020,1,677000003534,67700754,North,1,28528020
119,67701,6770028979020,1,677000004367,67700754,North,1,28979020
119,67701,6770029257020,1,677000004238,67700754,North,1,29257020
119,67701,6770030153020,1,677000002939,67700754,North,1,30153020
119,67701,6770030229020,1,677000004188,67700754,North,1,30229020
119,67701,6770030602020,1,677000004188,67700754,North,1,30602020
119,67701,6770032756020,1,677000003534,67700754,North,1,32756020
119,67701,6770034309020,1,677000004355,67700754,North,1,34309020
119,67701,6770034722020,1,677000003057,67700754,North,1,34722020
119,67701,6770034926020,1,677000004366,67700754,North,1,34926020
119,67701,6770035449020,1,677000004238,67700754,North,1,35449020
119,67701,6770036164020,1,677000004190,67700754,North,1,36164020
119,67701,6770036421020,1,677000004194,67700754,North,1,36421020
119,67701,6770036662020,1,677000004194,67700754,North,1,36662020
119,67701,6770037457020,1,677000004362,67700754,North,1,37457020
119,67701,6770039493020,1,677000004355,67700754,North,1,39493020
119,67701,6770039527020,1,677000004363,67700754,North,1,39527020
119,67701,6770039626020,1,677000004362,67700754,North,1,39626020
119,67701,6770039858020,1,677000004225,67700754,North,1,39858020
119,67701,6770040276020,1,677000004366,67700754,North,1,40276020
119,67701,6770040696020,1,677000004359,67700754,North,1,40696020
119,67701,6770041123020,1,677000004355,67700754,North,1,41123020
119,67701,6770041351020,1,677000003071,67700754,North,1,41351020
119,67701,6770041693020,1,677000004188,67700754,North,1,41693020
119,67701,6770041834020,1,677000003071,67700754,North,1,41834020
119,67701,6770042434020,1,677000003071,67700754,North,1,42434020
119,67701,6770042592020,1,677000004367,67700754,North,1,42592020
119,67701,6770044646020,1,677000004359,67700754,North,1,44646020
119,67701,6770044672020,1,677000003657,67700754,North,1,44672020
119,67701,6770044755020,1,677000004363,67700754,North,1,44755020
119,67701,6770044788020,1,677000003534,67700754,North,1,44788020
119,67701,6770047010020,1,677000003071,67700754,North,1,47010020
119,67701,6770048141020,1,677000002939,67700754,North,1,48141020
119,67701,6770049213020,1,677000004366,67700754,North,1,49213020
